Original Text,Extracted Laws
"1. 범죄사실에 대한 해당법조

특정범죄 가중처벌 등에 관한 법률 제5조의3 제1항 제1호, 형법  제268조(도주 후    업무상과실치사의  점), 각 특정범죄 가중처벌 등에 관한 법률 제5조의3 제1항 제2호, 형법 제268조(업무상과실치상 후 도주의 점), 도로교통법 제148조, 제54조 제1항(물건손괴 후 미조치의 점), 제152조 제1호, 제43조(무면허운전의 점)

1. 상상적 경합

형법  제40조, 제50조[특정범죄가중처벌등에관한법률위반(도주치사)죄와 각 특정범죄가중처벌등에관한법률위반(도주치상)죄, 도로교통법위반(사고후미조치)죄 상호 간, 형이 가장 중한 특정범죄가중처벌등에관한법률위반(도주치사)죄에 정한 형으로 처벌]

1. 형의 선택

특정범죄가중처벌등에관한법률위반(도주치사)죄에  대하여는 유기징역형을, 도로교통법위반(무면허운전)죄에 대하여는 징역형을 각 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조","도로교통법 148조, 형법 268조, 형법 37조, 형법 40조"
"1. 범죄사실에 대한 해당법조

각 '마약류 관리에 관한 법률' 제60조 제1항 제2호, 제4조 제1항 제1호, 제2조 제3호 나목(필로폰 수수, 매매, 투약, 소지의 점), 도로교통법 제152조 제1호, 제43조(무면허운전의 점)

1. 형의 선택

각 징역형

1. 누범가중

형법 제35조

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 몰수

'마약류 관리에 관한 법률' 제67조 본문

1. 추징

'마약류 관리에 관한 법률' 제67조 단서

1. 가납명령

형사소송법 제334조 제1항","도로교통법 152조 제1호, 형법 35조, 형법 37조, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조

가. 피고인 A : 형법 제268조(업무상 과실치사의 점), 산업안전보건법 제167조 제1항, 제38조 제2항, 제3항(안전조치 불이행으로 근로자를 사망에 이르게 한 점), 산업안전보건법 제169조 제1호, 제140조 제1항(자격 등에 의한 취업제한 위반의  점)

나. 피고인 B : 산업안전보건법 제167조 제1항, 제63조

1. 상상적 경합

피고인 A : 형법 제40조, 제50조

1. 형의 선택

피고인들 : 각 벌금형 선택

1. 경합범가중

피고인 A : 형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 노역장유치

피고인들 : 형법 제70조 제1항, 제69조 제2항

1. 가납명령

피고인들 : 형사소송법 제334조 제1항","산업안전보건법 167조 제1항, 산업안전보건법 169조 제1호, 형법 268조, 형법 37조, 형법 40조, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

도로교통법  제148조의2 제1항 제1호, 제44조 제1항(음주운전의  점, 징역형  선택),    교통사고처리 특례법 제3조 제1항, 제2항 단서 제1호, 제8호, 형법 제268조(업무상과실치상의 점, 금고형 선택)

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제2항, 제50조[형이 더 무거운 교통사고처리특례법위반죄에 정한 형에 경합범가중하되 징역형으로 처벌, 단 형의 하한은 도로교통법위반(음주운전)죄에 정한 형의 그것에 의한다]

1. 집행유예

형법 제62조 제1항

1. 사회봉사 및 수강명령

형법 제62조의2, 보호관찰 등에 관한 법률 제59조","도로교통법 148조, 특례법 3조 제1항, 형법 268조, 형법 37조, 형법 62조, 형법 62조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법 제228조 제1항(공전자기록등불실기재의 점), 형법 제229조, 제228조 제1항(불실기재공전자기록등행사의 점), 출입국관리법 제94조 제7호, 제17조 제1항(채류기간의 범위를 벗어난 체류의 점), 도로교통법 제152조 제1호, 제96조(무면허운전의 점),    각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 집행유예

형법 제62조 제1항","도로교통법 152조 제1호, 출입국관리법 94조 제7호, 형법 228조 제1항, 형법 229조, 형법 37조, 형법 62조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

⚬  피고인 A: 보험사기방지 특별법 제8조, 형법 제30조(보험사기의 점), 도로교통법 제152조 제1호, 제43조(무면허운전의 점), 각 징역형 선택

⚬ 피고인 B: 보험사기방지 특별법 제8조, 형법 제30조(보험사기의 점), 벌금형 선택

1. 경합범가중(피고인 A)

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 집행유예(피고인 A)

형법 제62조 제1항

1. 사회봉사명령(피고인 A)

형법 제62조의2

1. 노역장유치(피고인 B)

형법 제70조 제1항, 제69조 제2항

1. 가납명령(피고인 B)

형사소송법 제334조 제1항","도로교통법 152조 제1호, 특별법 8조, 형법 30조, 형법 37조, 형법 62조, 형법 62조 제1항, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조

피고인  A  :  형법  제329조,  제347조의2,  제330조,  제347조  제1항,  제231조,  제       234조,  제230조,  제232조의2,  제330조,  제319조  제1항,  제362조

제1항, 제31조, 주민등록법 제37조 제8호 [각 징역형 선택]

피고인 B : 형법 제329조, 제347조의2, 제362조 제1항, 제31조 [각 징역형 선택]

1. 상상적 경합

피고인 A : 형법 제40조, 제50조

1. 경합범가중

피고인  A,  B  :  각  형법  제37조  전단,  제38조  제1항  제2호,  제50조,  제42

조 단서

1. 배상명령신청

각 소송촉진 등에 관한 특례법 제25조 제1항, 제31조 제3항 [배상신청인들은 각 피해액에 대하여 배상명령을 신청하면서 계산상의 착오로 각 60만 원, 65만 원의 지급을  구하는 것으로 보이므로, 각 실제 피해액에 상당하는 금액에 대하여 배상명령을 하기로 한다.]","주민등록법 37조 제8호, 특례법 25조 제1항, 형법 329조, 형법 37조, 형법 40조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

○ 피고인 김생활 : 각 형법 제351조, 제350조 제1항(상습공갈의 점, 징역형 선택),  각 형법 제258조의2 제1항, 제257조 제1항(특수상해의 점), 폭력행위 등 처벌에 관한 법률 제2조 제2항 제1호, 형법 제260조 제1항(공동폭행의 점, 징역형 선택), 형법 제366조(재물손괴의 점, 징역형 선택)

○ 피고인 김보도 : 형법 제350조 제1항, 제32조 제1항(공갈방조의 점), 직업안정법  제47조 제1호, 제19조 제1항(무등록 직업소개업 운영의 점), 도로교통법 제152조 제1호, 제43조(무면허운전의 점), 각 징역형 선택

○ 피고인 윤공동 : 폭력행위 등 처벌에 관한 법률 제2조 제2항 제1호, 형법 제260조 제1항(공동폭행의 점), 벌금형 선택

1. 누범가중

○ 피고인 김생활 : 형법 제35조

1. 방조감경

○ 피고인 김보도 : 형법 제32조 제2항, 제55조 제1항 제3호(종범)

1. 경합범가중

○ 피고인 김생활, 김보도 : 각 형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 작량감경

○ 피고인 김생활 : 형법 제53조, 제55조 제1항 제3호

1. 노역장유치

○ 피고인 윤공동 : 형법 제70조 제1항, 제69조 제2항

1. 집행유예

○ 피고인 김보도 : 형법 제62조 제1항

1. 사회봉사명령 및 수강명령

○ 피고인 김보도 : 형법 제62조의2

1. 가납명령

○ 피고인 윤공동 : 형사소송법 제334조 제1항","도로교통법 152조 제1호, 직업안정법 47조 제1호, 형법 258조, 형법 260조 제1항, 형법 32조 제2항, 형법 350조 제1항, 형법 351조, 형법 35조, 형법 366조, 형법 37조, 형법 53조, 형법 62조, 형법 62조 제1항, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조

각 형법 제329조(절도의 점), 제238조 제1항(공기호 부정사용의 점), 제238조 제2항,  제1항(부정사용 공기호 행사의 점), 자동차관리법 제81조 제1호, 제10조 제2항(자동차등록번호판을 임의로 떼어낸 점), 제78조 제2호, 제71조 제1항(자동차등록번호판  부정사용의 점), 도로교통법 제154조 제2호, 제43조(무면허 원동기장치자전거 운전의 점)

1. 상상적 경합

형법 제40조, 제50조(공기호부정사용죄와 등록번호판의 부정사용으로 인한 자동차관리법위반죄 상호 간, 형이 더 무거운 자동차관리법위반죄에 정한 형으로 처벌)

1) 이 법원이 적법하게 채택하여 조사한 증거들에 의하면, 이 부분 공소사실 및 별지 범죄일람표(2) 기재 범행일시인 “2019. 2. 5.경”은 “2019. 2. 6.경”의 오기임이 분명하고, 공소장변경절차 없이 이를 정정하더라도 피고인의  방어권 행사에 지장을 초래한다고 보이지 않으므로, 직권으로 위와 같이 정정한다.

1. 형의 선택

도로교통법위반(무면허운전)죄에 대하여는 벌금형, 나머지 죄에 대하여는 징역형을  각 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제3호, 제50조[절도죄, 등록번호판을 임의로 떼어낸 행위로 인한 자동차관리법위반죄, 등록번호판의 부정사용으로 인한 자동차관리법위반죄,  부정사용공기호행사죄에  대하여  형이  가장  무거운  등록번호판의  부정사용으로 인한 자동차관리법위반죄에 정한 형에 경합범 가중을 한 징역형과 도로교통법위반(무면허운전)죄에 정한 벌금형을 병과]

1. 노역장유치

형법 제70조 제1항, 제69조 제2항(위 벌금형에 대하여)

1. 피해자환부

형사소송법 제333조 제1항

1. 가납명령

형사소송법 제334조 제1항(위 벌금형에 대하여)","도로교통법 154조 제2호, 자동차관리법 81조 제1호, 형법 329조, 형법 37조, 형법 40조, 형법 70조 제1항, 형사소송법 333조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조

도로교통법 제148조의2 제2항 제2호, 제44조 제1항(음주운전의 점), 각 교통사고처리 특례법 제3조 제1항, 형법 제268조(교통사고로 인한 업무상과실치사의 점), 각 교통사고처리 특례법 제3조 제1항, 제2항 단서 제3호, 제8호, 형법 제268조(교통사고로 인한 업무상과실치상의 점)

1. 상상적 경합

형법 제40조, 제50조{각 교통사고처리특례법위반(치사)죄 및 각 교통사고처리특례법 위반(치상)죄 상호간}

1. 형의 선택

○ 도로교통법위반(음주운전)죄 : 징역형 선택

○ 교통사고처리특례법위반(치사)죄 : 금고형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제2항, 제50조","도로교통법 148조, 특례법 3조 제1항, 형법 268조, 형법 37조, 형법 40조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

○ 피고인 A: 도로교통법 제148조, 제54조 제1항(교통사고 후 미조치의 점), 도로교통법 제152조 제1호, 제43조(무면허운전의 점), 형법 제151조 제1항, 제31조 제1항(범인도피교사의  점), 보험사기방지 특별법  제8조, 제10조, 형법 제30조(공동보험사기 미수의 점), 각 징역형 선택

○ 피고인 B: 형법 제151조 제1항(범인도피의 점), 보험사기방지 특별법 제8조, 제10조, 형법 제30조(공동보험사기 미수의 점), 각 벌금형 선택

1. 경합범가중

각 형법 제37조 전단, 제38조 제1항 제2호, 제50조(각 형이 더 무거운 보험사기방지특별법위반죄에 정한 형에 경합범가중, 다만 피고인 B는 두 죄의 다액을 합산한    범위 내에서)

1. 노역장유치

○ 피고인 B: 형법 제70조 제1항, 제69조 제2항

1. 집행유예

○ 피고인 A: 형법 제62조 제1항(아래 양형이유 중 유리한 정상 참작)

1. 보호관찰 및 사회봉사명령

○ 피고인 A: 형법 제62조의2

1. 가납명령

○ 피고인 B: 형사소송법 제334조 제1항","도로교통법 148조, 도로교통법 152조 제1호, 특별법 8조, 형법 151조 제1항, 형법 30조, 형법 37조, 형법 62조, 형법 62조 제1항, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조

특정범죄 가중처벌 등에 관한 법률 제5조의3 제1항 제2호, 제5조의11, 형법 제268  조, 구 도로교통법(2018. 12. 24. 법률 제16037호로 개정되기 전의 법률) 제148조,

제54조 제1항, 제148조의2 제1항 제2호, 제44조 제2항, 제151조 [각 징역형 선택]

1. 상상적 경합

형법 제40조, 제50조

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조, 제42조 단서","형법 37조, 형법 40조"
"1. 범죄사실에 대한 해당법조

가. 피고인 A : 형법 제268조(업무상과실치사의 점, 금고형 선택), 건설기계관리법 제41조 제2호, 제26조 제1항(무면허 조종의 점, 징역형 선택), 산업안전보건법 제71조, 제67조 제1호, 제23조 제2항(위험방지조치 미이행의 점, 징역형 선택), 형법 제355조 제1항(횡령의 점, 징역형 선택)

나. 피고인 B : 산업안전보건법 제71조, 제67조 제1호, 제23조 제2항

1. 경합범가중(피고인 A)

형법 제37조 전단, 제38조 제1항 제2호, 제2항, 제50조","건설기계관리법 41조 제2호, 산업안전보건법 71조, 형법 268조, 형법 355조 제1항, 형법 37조"
